label,"TF(Term frequency) of body","TF of anchor","TF of title","TF of URL","TF of whole document","IDF(Inverse document frequency) of body","IDF of anchor","IDF of title","IDF of URL","IDF of whole document","TF*IDF of body","TF*IDF of anchor","TF*IDF of title","TF*IDF of URL","TF*IDF of whole document","DL(Document length) of body","DL of anchor","DL of title","DL of URL","DL of whole document","BM25 of body","LMIR.ABS of body","LMIR.DIR of body","LMIR.JM of body","BM25 of anchor","LMIR.ABS of anchor","LMIR.DIR of anchor","LMIR.JM of anchor","BM25 of title","LMIR.ABS of title","LMIR.DIR of title","LMIR.JM of title","BM25 of URL","LMIR.ABS of URL","LMIR.DIR of URL","LMIR.JM of URL","BM25 of whole document","LMIR.ABS of whole document","LMIR.DIR of whole document","LMIR.JM of whole document",PageRank,"Inlink number","Outlink number","Number of slash in URL","Length of URL","Number of child page"
0,1,0,0,0,1,0,0,0,0,0,0.862209,0,0,0,0.861191,1,0.032258,0.2,0.5,1,0.326193,0.191667,0.207823,0.23085,0,0,0,0,0,0,0,0,0,0,0,0,0.31079,0.18725,0.197727,0.231906,0.666667,0.390244,0,0.000107,0.028571,0
0,0.049516,0.083333,0.5,0.5,0.050363,0,0,0,0,0,0.941796,0.05982,0.677946,0.255599,0.943469,0.03899,0.08,0.138889,0.25,0.039015,0.794007,0.8199,0.881469,0.877175,0.288597,0.335095,0.079587,0.138682,0.832349,0.961913,0.935007,0.968512,0.287569,0.195461,0.056789,0.068866,0.723977,0.88848,0.921327,0.902556,0.428571,0.251908,0,2.2E-05,0.000101,0.005208
1,0.161943,0.333333,0,0,0.162791,0,0,0,0,0,0.289876,0.299841,0,0,0.293038,0.069459,0.5,0.2,0.125,0.069394,0.949068,1,0.972836,0.946146,0.55998,0.736195,0.322902,0.797447,0,0,0,0,0,0,0,0,0.948381,1,0.973285,0.941984,0.2,0.188679,0,0.017135,0,0.885714
0,0.838889,0,0,0.5,0.839779,0,0,0,0,0,0.473987,0,0,0.446587,0.466064,1,0.086957,0,0.25,1,0.298928,0.529711,0.594303,0.532371,0,0,0,0,0,0,0,0,0.360653,0.041869,0.001009,0.041101,0.300854,0.515919,0.593804,0.530113,0.6,0.16129,0,0.001851,0.004651,0
0,0.022808,0,0,1,0.024234,0,0,0,0,0,0.703091,0,0,1,0.71511,0.01647,0,0.466667,0.882353,0.017088,0.799029,0.616035,0.687885,0.500075,0,0,0,0,0,0,0,0,0.663546,0.156374,0.435342,0.173674,0.781278,0.610212,0.694507,0.511684,0.571429,0.836066,0,0,0,0.025806
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.090909,0,0.333333,1,0.564922,0.733673,1,0.842124,0,0,0,0,0,0,0,0,0,0,0,0,0.548951,0.768459,1,0.84679,0.166667,0.333333,0,0.080576,0,0
0,0,0.5,1,0.5,0,0,0,0,0,0,0.005134,0.724149,1,0.5,0.008801,0,0.166667,0.8,0.333333,0,0.505284,0.456391,0.224635,0,1,1,1,0,1,1,1,1,0.777742,1,0,0,1,0.694284,0.350642,0.358364,0.333333,0.029412,0,0.01705,0.333333,0
0,0.024752,0,0,0,0.02451,0,0,0,0,0,0.019164,0,0,0,0.018976,0.002878,0.107143,0.368421,0.606061,0.00327,0.733204,0.780995,0.618513,0.710864,0,0,0,0,0,0,0,0,0,0,0,0,0.736257,0.80485,0.616898,0.705871,0.666667,0.430052,0,0.000939,0.011364,0.285714
0,0.03438,0,0,0,0.034328,0,0,0,0,0,0,0,0,0,0,0.029577,0.272727,0.153846,0.133333,0.029835,0.04893,0.102808,0.167291,0.283522,0,0,0,0,0,0,0,0,0,0,0,0,0.03382,0.108453,0.168896,0.278659,0.6,0.101942,0,0.075486,0.111111,0
0,0.264706,1,1,0,0.30303,0,0,0,0,0,0.276391,1,1,0,0.31692,0.008416,1,0.294118,0.4,0.008893,0.733487,0.264244,0.330803,0.170758,1,0,0,0,1,0,0,0,0,0,0,0,0.494865,0.305034,0.4065,0.197447,0.4,0.290323,0,1,1,0.666667
0,0.503546,0.5,1,0,0.546099,0,0,0,0,0,0.541006,0.470052,0.873909,0,0.585235,0.224245,0.391304,0.526316,0.157895,0.226122,0.861984,0.719091,0.74187,0.644899,0.661734,0.669251,0.524642,0.846187,0.378475,0.548325,0.43316,0.667329,0,0,0,0,0.869927,0.746023,0.757514,0.66455,0.5,0.07377,0,0.003982,0.016129,0
1,0.022158,0,0,0,0.022115,0,0,0,0,0,0.024672,0,0,0,0.024782,0.001071,0,0,0.666667,0.001043,0.741779,0.865637,0.663614,0.642456,0,0,0,0,0,0,0,0,0,0,0,0,0.76049,0.864162,0.664358,0.638811,1,0.527778,0,0,0,0
0,0.277856,0,0,0.5,0.276566,0,0,0,0,0,1,0,0,0.23237,1,1,0.021739,0,0.25,1,0.455498,0.323004,0.299618,0.397775,0,0,0,0,0,0,0,0,0.315615,0.040829,0.002782,0.033532,0.441073,0.32621,0.267663,0.433693,0.285714,0.277108,0,0.002476,0.004396,0
2,0.365079,0.333333,0.25,0,0.380952,0,0,0,0,0,0.381302,0.41272,0.380864,0,0.409754,0.338561,0.428571,0.3,0.833333,0.343121,0.984697,0.982856,0.929832,0.990074,0.768116,0,0,0,1,0.704236,0.86317,0.623557,0,0,0,0,0.988947,0.972393,0.932179,0.980633,0.75,0.53125,0,0.183306,0.142857,0.772727
0,0.004469,0.333333,0,0,0.004152,0,0,0,0,0,0.179844,0.297799,0,0,0.182757,0.004923,0.065217,0.2,0.25,0.005062,0.972059,0.604367,0.691696,0.485271,0.541051,0.512421,0.383272,0.349879,0,0,0,0,0,0,0,0,0.931854,0.612156,0.696569,0.487182,0.75,0.255814,0,0.016923,0.00365,0.010638
0,0.047337,0,0,0,0.047337,0,0,0,0,0,0.029955,0,0,0,0.029951,0.035638,1,0,0,0.035606,0.622175,0.834067,0.748342,0.801347,0,0,0,0,0,0,0,0,0,0,0,0,0.621853,0.83246,0.747896,0.808401,0,0.020408,0,0.049077,0.007937,0
0,0.027266,0.5,0,0,0.027266,0,0,0,0,0,0.995612,0.199979,0,0,0.992699,0.008995,1,0,0.84,0.009582,0.748562,0.870524,0.825727,0.740911,0.058863,0,0,0,0,0,0,0,0,0,0,0,0.747993,0.839971,0.813615,0.738245,0.222222,0.867089,0,0.000201,0.047619,0
2,0.025584,0.153846,0.4,0,0.026872,0,0,0,0,0,0.378001,0.159454,0.528729,0,0.393828,0.004863,0.147059,0.2,0.307692,0.004941,0.736384,0.834511,0.74192,0.681173,0.738745,0.691838,0.388204,0.582037,0.933588,0.752393,0.745015,0.614371,0,0,0,0,0.739242,0.792901,0.758824,0.689063,0.75,0.303448,0,0.062493,0.000429,0.049645
0,0.033663,0,0,0,0.03358,0,0,0,0,0,0.525213,0,0,0,0.532178,0.031845,0.3,0.333333,0.2,0.031987,0.757184,0.710238,0.711145,0.654675,0,0,0,0,0,0,0,0,0,0,0,0,0.755814,0.711465,0.706996,0.657091,0.2,0.5,0,0,0,0.090909
0,0.187003,0,0.5,0,0.180965,0,0,0,0,0,0.195129,0,0.544788,0,0.192262,0.545996,0.076923,0.666667,0.166667,0.545771,0.293345,0,0.493962,0,0,0,0,0,0.762982,0.339783,0.609674,0.255819,0,0,0,0,0.052464,0,0.390309,0,0,0.096774,0,2.8E-05,5.4E-05,0.029412
0,0.918367,0,0,0,0.918367,0,0,0,0,0,0.519701,0,0,0,0.501989,0.989636,0.272727,0.375,0,0.987592,0.857715,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.873037,1,1,1,0.333333,0.304348,0,0.046091,1,0.416667
1,0.084257,1,1,0,0.103982,0,0,0,0,0,0.040844,1,1,0,0.049667,0.009662,0.25,0.9,0.071429,0.009449,0.965642,1,0.79204,1,1,1,0.943421,1,0.68213,1,0.945415,1,0,0,0,0,0.976271,1,0.83169,1,0.142857,0.160494,0,0.499416,1,0.724138
1,0.171717,0,0,0,0.168317,0,0,0,0,0,0.171382,0,0,0,0.167957,0.86109,1,0.179487,1,0.856827,0.350487,0.561662,0.766936,0.62102,0,0,0,0,0,0,0,0,0,0,0,0,0.35309,0.559299,0.763441,0.618612,0,1,0,0.713037,0.333333,0.571429
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.294118,0.333333,0.176471,1,0.306843,0.405269,0.408002,0.491614,0,0,0,0,0,0,0,0,0,0,0,0,0.325677,0.407149,0.410297,0.487992,0.75,0.119266,0,0.006961,0.011236,0.103448
0,0.037594,1,0.75,0,0.07971,0,0,0,0,0,0.029334,1,0.812492,0,0.06184,0,0.272727,0.6,0.125,0.002776,0.832185,1,0.68797,1,1,1,1,1,0.542384,0.840849,0.952675,0.876863,0,0,0,0,0.942149,1,0.784987,1,0.25,0.053571,0,0.018214,0.012821,0.007143
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0.294118,1,0.558079,0.382358,0.551274,0.451832,0,0,0,0,0,0,0,0,0,0,0,0,0.539996,0.391433,0.557151,0.459726,0.75,0.275362,0,0,0,0
0,0,0.2,0.333333,1,0.002004,0,0,0,0,0,0,0.2,0.3386,0.913509,0.002789,0,0.052632,0.066667,0.210526,0,0.053183,0.626467,0.215058,0.345896,0.619632,0.258056,0.006372,0.147738,1,0.293181,0.012098,0.169774,1,0.845572,0.840758,0.534779,0.247317,0.52603,0.335143,0.240356,0.6,0.108108,0,0.005073,0.006317,0
0,0.015375,0.083333,0.5,0.5,0.016223,0,0,0,0,0,0.954546,0.05982,0.677946,0.255599,0.956419,0.015362,0.12,0.111111,0.25,0.015386,0.805275,0.725434,0.755879,0.718377,0.236955,0.319667,0.079072,0.127701,0.934964,1,0.935581,1,0.287569,0.195461,0.056789,0.068866,0.736065,0.796284,0.79464,0.740558,0.428571,0.259542,0,0.000283,0.000202,0.028646
0,0,0.5,0,0,0,0,0,0,0,0,0.519021,0.5,0,0,0.529148,0,0.111111,0.636364,1,0,1,0.772227,0.867653,0.483609,0.821059,0.919352,0.828218,0.919438,0,0,0,0,0,0,0,0,1,0.71614,0.857337,0.459037,1,1,0,1,1,0.208333
0,0.03125,0,0,0,0.03125,0,0,0,0,0,0.03125,0,0,0,0.03125,0.274541,0,0,0.5,0.274543,0.041787,0.171626,0.234304,0.197592,0,0,0,0,0,0,0,0,0,0,0,0,0.043069,0.173084,0.234505,0.199544,0.375,0.387097,0,0,0,0
0,0.007595,0.25,0.333333,0.666667,0.0095,0,0,0,0,0,0.037303,0.33922,0.47069,0.941849,0.043874,0.003214,0.035714,0.625,0.25,0.003395,0.755812,0.839784,0.556462,0.812608,1,0.751094,0.912897,0.597548,0.362219,0.476815,0.709939,0.344916,0.879925,0.947416,0.99866,0.956707,0.838661,0.911247,0.618907,0.84069,0.666667,0.311111,0,0.025024,0.019231,0.196078
1,0.71599,0,0,0.142857,0.715479,0,0,0,0,0,0.197008,0,0,0.444984,0.192707,0.739159,0.14,0,0.130435,0.739284,0.72758,0.678263,0.710055,0.688922,0,0,0,0,0,0,0,0,0.653683,0.678196,0.965976,0.463277,0.726451,0.676071,0.708558,0.701913,0.3,0.181818,0,0.000169,0.000133,0
2,0.044843,0,0,0,0.044843,0,0,0,0,0,0.044843,0,0,0,0.044843,0.212101,1,0,0.285714,0.212195,0.418435,0.502042,0.450986,0.474303,0,0,0,0,0,0,0,0,0,0,0,0,0.425191,0.501602,0.450638,0.473826,0.333333,0.155963,0,0.017547,0.333333,0
0,0.006369,1,0,0,0.006993,0,0,0,0,0,0.955754,1,0,0,0.959097,0.008366,0.461538,0.04,0,0.008275,0.841019,0.700808,0.65622,0.738125,1,1,1,1,0,0,0,0,0,0,0,0,0.868131,0.703851,0.675461,0.71723,0.25,0.1125,0,1,1,0.292308
1,0.012392,1,1,0,0.013769,0,0,0,0,0,0.967036,0.875839,1,0,0.97095,0.009448,0.35,0.269231,0.25,0.009681,0.874051,0.90937,0.85413,0.932177,0.850776,1,1,1,0.772631,1,1,1,0,0,0,0,0.880307,0.91083,0.873019,0.935605,0.25,0.25,0,0.00688,0.125,0.48
0,0.05,0,0,0,0.04934,0,0,0,0,0,0.04758,0,0,0,0.047332,0.225872,1,1,1,0.226694,0.197724,0.32912,0.464984,0.4868,0,0,0,0,0,0,0,0,0,0,0,0,0.177259,0.357202,0.465026,0.506601,0.5,0.971429,0,0.186126,0.333333,0.03125
0,0.085209,1,0.5,0,0.091935,0,0,0,0,0,0.058233,1,0.5,0,0.064859,0.002789,0.128205,0.217391,0.166667,0.002764,0.905304,0.996689,0.726032,0.996453,1,1,0.526949,1,0.836493,0.759389,0.545791,0.726403,0,0,0,0,0.882195,1,0.743386,1,0.166667,0.181818,0,0.000117,0.004695,0
0,0.001398,0,0.818182,0,0.002996,0,0,0,0,0,0.750672,0,0.845198,0,0.75389,9.6E-05,0,0.333333,0.05,2.4E-05,0.804813,1,0.273828,1,0,0,0,0,1,1,0.907146,1,0,0,0,0,0.938777,1,0.410582,1,0.166667,0.054945,0,0,0,0
0,0.007673,0.25,0.333333,0.25,0.008597,0,0,0,0,0,0.010958,0.224127,0.347145,0.227644,0.012161,0.004092,0.352941,0.137931,1,0.004431,0.651192,0.698138,0.526816,0.649711,0.414743,0.347307,0.105712,0.404299,0.43274,0.261044,0.254523,0.185614,0.147937,0.018945,0.124405,0.046294,0.583728,0.62277,0.525421,0.596163,0.666667,1,0,5.4E-05,0.010526,0
0,0.033514,0,0,0,0.032897,0,0,0,0,0,0.169347,0,0,0,0.171023,0.061905,0.021739,0.08,0.2,0.061923,0.445462,0.526155,0.577835,0.553664,0,0,0,0,0,0,0,0,0,0,0,0,0.426469,0.533252,0.577518,0.557844,0.5,0.325581,0,0.000521,0.00365,0
0,0.002556,0,0,0,0.002556,0,0,0,0,0,0.014015,0,0,0,0.014048,0.003443,0.166667,0.352941,0.086957,0.003491,0.253342,0.051453,0.174463,0.103695,0,0,0,0,0,0,0,0,0,0,0,0,0.252214,0.082893,0.173694,0.110923,0.4,0.02027,0,0.09391,0.055556,0.030303
0,0.057528,0.142857,0,1,0.058079,0,0,0,0,0,0.373316,0.326797,0,1,0.379008,0.042181,0.206897,0,0.277778,0.042206,0.74541,0.794965,0.867727,0.827751,0.417821,0.619094,0.747125,0.45822,0,0,0,0,0.916613,0.976583,0.99917,0.976787,0.744325,0.761517,0.868763,0.803145,0.5,0.192308,0,0.000365,0.051095,0
0,0.022866,0,0,0,0.022866,0,0,0,0,0,0.035276,0,0,0,0.035311,0.002602,0.076923,0.35,0.325581,0.002942,0.800735,0.776753,0.673271,0.663739,0,0,0,0,0,0,0,0,0,0,0,0,0.786413,0.737573,0.660559,0.638971,0.666667,0.401899,0,0.018273,0.016393,0.053942
1,0.170435,1,1,0,0.184801,0,0,0,0,0,0.149451,1,0.738507,0,0.160506,0.317368,0.882353,0.285714,0.857143,0.318708,0.738135,0.862383,0.825797,0.865746,0.739859,0.649602,0.557421,0.689928,0.556416,0.567384,0.397094,0.648689,0,0,0,0,0.750235,0.861895,0.835326,0.858626,0.833333,0.326087,0,0.623868,0.818182,0.08
0,0.018868,0,0,1,0.020755,0,0,0,0,0,0.018687,0,0,0.452986,0.020554,0.006295,0.006849,0,0.25,0.006399,0.224116,0.066995,0.103974,0.077908,0,0,0,0,0,0,0,0,0.380463,0,0,0,0.213482,0.074977,0.107212,0.084619,0.666667,0.228916,0,0.898236,0.057143,0.136364
0,0.004338,0,0.333333,0,0.004343,0,0,0,0,0,0.001063,0,0.1828,0,0.000756,0.000754,0.068966,0.333333,0.181818,0.000875,0.387025,0.625776,0.353065,0.531716,0,0,0,0,0.202136,0.069607,0.005194,0.053244,0,0,0,0,0.350656,0.572775,0.354389,0.505096,0.285714,0.103448,0,7E-06,0.003559,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.003129,0.025641,0
0,0.005208,0.25,0,0,0.003484,0,0,0,0,0,0.124282,0.103714,0,0,0.126268,0.008068,0.4,0.052632,0.083333,0.008148,0.296735,0.636033,0.64277,0,0.193913,0,0.004951,0.055089,0,0,0,0,0,0,0,0,0.272683,0.63722,0.644527,0,0,0,0,1,1,0.429412
0,0,0,0.25,0,0,0,0,0,0,0,0.154876,0,0.334996,0,0.164981,0,0.111111,0.428571,1,0,0.008722,0.102975,0.023105,0,0,0,0,0,0.466114,0,0.218405,0,0,0,0,0,0.01064,0.040208,0.008069,0,0.75,0.925,0,0.02981,0,0.181818
0,0.416309,0,0,0,0.41404,0,0,0,0,0,0.719238,0,0,0,0.726345,0.83135,0.8,0.7,0.263158,0.834122,0.600083,0.252326,0.393608,0.252495,0,0,0,0,0,0,0,0,0,0,0,0,0.58642,0.250837,0.390869,0.271922,0.75,0.383721,0,0.002516,0,0.676471
0,0.033149,0,0,0,0.032852,0,0,0,0,0,0.035972,0,0,0,0.035436,0.116277,0.117647,0,0.2,0.116253,0.17832,0.321961,0.297914,0.319242,0,0,0,0,0,0,0,0,0,0,0,0,0.165128,0.295943,0.298986,0.300722,0.5,0.175573,0,2.8E-05,0.010526,0
0,0,0.076923,0.25,0,0.000403,0,0,0,0,0,0.260006,0.070392,0.295305,0,0.279672,0,0.193548,0.095238,0.2,3.4E-05,0.081704,0.201452,0,0.034796,0.222076,0.148578,0.074061,0.115227,0.448358,0.424289,0.256346,0.238348,0,0,0,0,0.15803,0.008235,0.061402,0.037597,0.428571,0.180233,0,0.000124,0.024687,0
2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.312014,0,0,0.214286,0.311752,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5,0.155963,0,0.028148,0.333333,0
0,0.326165,0,0,0,0.316901,0,0,0,0,0,0.328184,0,0,0,0.31994,0.170803,0.037736,0.333333,0.052632,0.170299,0.44845,0.514357,0.564893,0.620752,0,0,0,0,0,0,0,0,0,0,0,0,0.433366,0.520001,0.554192,0.633791,0,0,0,0.006049,0.064516,0.45
0,0.347072,0,0,0,0.346363,0,0,0,0,0,0.252264,0,0,0,0.251231,0.611231,0.586207,0.333333,0.181818,0.611643,0.657084,0.560631,0.561502,0.641605,0,0,0,0,0,0,0,0,0,0,0,0,0.649114,0.549868,0.558796,0.638773,0.142857,0.137931,0,0.001819,0.007117,0.034549
0,0.288292,0,0,0,0.288292,0,0,0,0,0,0.457505,0,0,0,0.460364,0.294914,0.04878,0.052632,0.333333,0.295013,0.550643,0.603164,0.619536,0.627422,0,0,0,0,0,0,0,0,0,0,0,0,0.547185,0.57859,0.618953,0.627789,0.363636,0.277778,0,6E-06,0.000117,0.025
0,0.004676,0.2,0.333333,0.5,0.006012,0,0,0,0,0,0.004474,0.21272,0.34518,0.456754,0.005912,0.003213,0.105263,0.133333,0,0.003178,0.772202,0.789077,0.447767,0.768321,0.51541,0.227839,0.144398,0.130491,0.852625,0.233115,0.064639,0.133214,0.833333,0.732652,0.621108,0.516011,0.848151,0.770712,0.511624,0.697719,0,0,0,0.000201,0.000486,0.039216
0,0.044057,0,0,0,0.043774,0,0,0,0,0,0.468755,0,0,0,0.476475,0.043335,0.266667,0.333333,0,0.043439,0.381462,0.359102,0.317221,0.467959,0,0,0,0,0,0,0,0,0,0,0,0,0.382756,0.373154,0.302413,0.491474,0,0.0625,0,0.0433,0.014423,0.684211
2,0.431694,0.666667,1,0,0.44086,0,0,0,0,0,0.431694,0.666667,1,0,0.44086,0.211733,0.5,0.1875,0.352941,0.212147,0.896522,0.716666,0.93288,0.587377,0.512752,0.533292,0.632953,0.36907,0.718762,0.499997,0.749624,0.5,0,0,0,0,0.899948,0.689324,0.934034,0.621057,0.833333,0.231884,0,0.008898,0.024752,0.014706
0,0.131148,0.125,0,0.25,0.134426,0,0,0,0,0,0.283054,0.185867,0,0.192826,0.291929,0.036759,0.22807,0,0.433333,0.037748,0.772547,0.830775,0.836354,0.826684,0.100757,0.32293,0.126886,0.158474,0,0,0,0,0.282403,0.006552,0,0,0.775295,0.826063,0.84214,0.826711,0.222222,0.392473,0,2.5E-05,0.005464,0.020833
0,0.055618,0,0,0,0.055618,0,0,0,0,0,0.05617,0,0,0,0.056175,0.300233,0.090909,0,0.571429,0.30003,0.427591,0.651316,0.832196,0.641093,0,0,0,0,0,0,0,0,0,0,0,0,0.4355,0.663458,0.832933,0.663711,0.6,0.737705,0,0.011351,0.00152,0
0,1,0,0,0,1,0,0,0,0,0,0.617864,0,0,0,0.589165,0.860786,0.5,0,0.3,0.860708,0.459642,0.827624,0.929496,0.824819,0,0,0,0,0,0,0,0,0,0,0,0,0.465403,0.83121,0.932251,0.830888,0.4,0.018519,0,0.010494,0.555556,0
0,0.080991,0,0,0,0.080774,0,0,0,0,0,0.080493,0,0,0,0.080281,0.033888,0.264151,0.153846,0.6,0.034143,0.782816,0.708544,0.761224,0.766437,0,0,0,0,0,0,0,0,0,0,0,0,0.738782,0.614876,0.759928,0.694753,0.25,0.325581,0,0.097294,0.4,0.42
0,0.040248,0,0,0,0.034268,0,0,0,0,0,0.001323,0,0,0,0.002153,0.018959,0.535714,0.4,0.05,0.019302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.169643,0,1,1,0.612903
0,0.49375,1,1,1,0.549383,0,0,0,0,0,0.257167,1,1,1,0.322064,1,1,0.375,0.285714,1,0.856447,0.610765,0.887719,0.642808,1,1,1,1,1,1,1,1,1,1,1,1,0.727022,0.646429,0.963976,0.727098,0.5,0.513514,0,0.013078,0.029478,1
0,0.03252,1,0.5,0,0.044715,0,0,0,0,0,0.023982,0.693367,0.719254,0,0.032627,0.012326,0.625,0.727273,0.714286,0.013887,0.524901,0.443557,0.35612,0.418549,0.257647,0,0.10085,0,0.303549,0,0,0,0,0,0,0,0.519981,0.441994,0.377161,0.4425,0.666667,0.5625,0,0.064803,0.022059,0.00565
0,0.006853,0,0,0,0.006852,0,0,0,0,0,0.265167,0,0,0,0.283906,0.018375,0.129032,0.095238,0.08,0.018325,0.596205,0.446752,0.496314,0.555926,0,0,0,0,0,0,0,0,0,0,0,0,0.599497,0.436208,0.494693,0.581302,0.142857,0.110465,0,0.002217,0.001391,1
0,0.011404,0,0,0.166667,0.011404,0,0,0,0,0,0.012704,0,0,0.067472,0.012809,0.016237,0.166667,0.129032,0.190476,0.016389,0.437164,0.417694,0.381923,0.549691,0,0,0,0,0,0,0,0,0.138874,0.111461,0.004734,0.035531,0.39301,0.415041,0.386372,0.55101,0.375,0.183007,0,0.000875,0.001142,0
0,0.028448,0.75,0.5,0,0.030341,0,0,0,0,0,0.683317,0.743131,0.915285,0,0.693051,0.009921,0.785714,0.413793,0,0.010167,0.438862,0.779124,0.785738,0.605444,0.362591,0,0.146099,0,1,1,1,1,0,0,0,0,0.452716,0.749136,0.78558,0.593352,0,0.12766,0,0.084908,0.085106,0.096386
0,0.004975,0,0,0,0.004975,0,0,0,0,0,0.004678,0,0,0,0.004678,0.001802,0.25,0,0.2,0.001825,0.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182188,0,0,0,0.25,0.244444,0,0.001785,0.014706,0
0,0.00311,0.5,1,0,0.010853,0,0,0,0,0,0.046393,0.395541,1,0,0.065372,0.000432,0.35,0.375,0.307692,0.000949,0.198793,0.384532,0.186962,0.355447,0.562134,0.386518,0.573132,0.544071,1,0.546409,0.867729,0.647143,0,0,0,0,0.247823,0.349068,0.229719,0.326568,0.2,0.208333,0,0.08385,0.181818,0
0,0.531915,0,0,1,0.521368,0,0,0,0,0,0.360237,0,0,1,0.350221,0.406593,0.4,0,1,0.406064,0.222678,0.545305,0.565889,0.56807,0,0,0,0,0,0,0,0,0.839901,0.796799,0.991314,0.895398,0.226268,0.545442,0.565053,0.568231,1,1,0,0.018919,0.066667,0
0,0.014851,1,0,0,0.02451,0,0,0,0,0,0.018422,1,0,0,0.028187,0.005872,0.607143,0.263158,0.333333,0.006334,0.861068,0.886366,0.864666,0.843357,0.271818,0.877079,1,0.903419,0,0,0,0,0,0,0,0,0.997656,0.986413,0.914783,0.888881,0.666667,0.321244,0,0.001271,0.045455,0.107143
0,0.161342,0,0,0,0.160828,0,0,0,0,0,0.156812,0,0,0,0.156323,0.006496,0,0.222222,0,0.006407,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.2,0,0,0,0.105263
0,0.948549,0,0,0,0.947299,0,0,0,0,0,1,0,0,0,1,1,0,0,0.625,1,0.2828,0.151478,0,0.490152,0,0,0,0,0,0,0,0,0,0,0,0,0.298444,0.152484,0,0.492948,0.333333,0.26,0,0,0,0
1,0.060188,0,0,0.5,0.060221,0,0,0,0,0,0.050653,0,0,0.5,0.051018,0.050927,0.148936,0,0.333333,0.050913,0.953105,0.865842,0.893689,0.880355,0,0,0,0,0,0,0,0,0.640911,0.196164,0.015245,0.344215,0.957388,0.873353,0.894734,0.885392,0.142857,0.363636,0,0.00115,0.00892,0
0,0.067039,0,0,0,0.067039,0,0,0,0,0,0.147394,0,0,0,0.152515,0.071997,0.137931,0.3125,0.346154,0.072345,0.394718,0.513695,0.523787,0.536611,0,0,0,0,0,0,0,0,0,0,0,0,0.399603,0.512387,0.524767,0.535894,0.875,0.366492,0,0.031527,0.04918,0.350877
0,0.003441,0,0.166667,0.2,0.005408,0,0,0,0,0,0.006259,0,0.151929,0.177835,0.007586,0.001323,0,0.23913,0.25,0.001625,0.30498,0.320263,0.145441,0.382969,0,0,0,0,0.233064,0.239766,0.111603,0.231758,0.4333,0.369706,0.251699,0.425917,0.308593,0.310195,0.177546,0.386553,0.333333,0.132184,0,0.007934,0.005531,0.264151
2,0.42573,0,0,0,0.425606,0,0,0,0,0,0.77148,0,0,0,0.766058,0.419596,0.266667,0,0.833333,0.419772,0.536634,0.693168,0.926738,0.820462,0,0,0,0,0,0,0,0,0,0,0,0,0.516003,0.653754,0.922816,0.83339,0.8,0.606061,0,0.016021,0.153846,0
1,0.163904,0,0,0,0.16133,0,0,0,0,0,0.235996,0,0,0,0.237983,0.303207,0.142857,0,0.166667,0.301042,0.910331,0.692053,0.619839,0.686411,0,0,0,0,0,0,0,0,0,0,0,0,0.914545,0.622667,0.620237,0.64021,0.5,0.580645,0,0.02757,0,0
0,0.016355,0.5,0.333333,0,0.01753,0,0,0,0,0,0.028345,0.5,0.333333,0,0.030649,0.008634,0.868421,0.192308,0.222222,0.009372,0.498435,0.390059,0.353306,0.404721,0.275752,0.554717,0.687862,0.021787,0.56099,0.602241,0.041512,0.37251,0,0,0,0,0.463596,0.334918,0.342368,0.391727,0.333333,0.225,0,0.024511,0.018248,0.385714
0,0.0125,0,0,0,0.0125,0,0,0,0,0,0.0125,0,0,0,0.0125,0.203988,0.428571,0.090909,0.075,0.204052,0.035609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036819,0,0,0,0.25,0.070988,0,0.027964,0.057143,0
0,0.072485,0,0,0,0.072378,0,0,0,0,0,0.031513,0,0,0,0.031366,0.325747,0.375,0.25,0,0.325504,0.194082,0.586562,0.607514,0.683152,0,0,0,0,0,0,0,0,0,0,0,0,0.194694,0.587388,0.606936,0.683565,0.2,0.24,0,0.126234,0.666667,0.769231
0,0.028531,0,0,0,0.028531,0,0,0,0,0,0.021384,0,0,0,0.021415,0.011018,0.287879,0.928571,0.157895,0.011614,0.471115,0.435055,0.386942,0.30127,0,0,0,0,0,0,0,0,0,0,0,0,0.46413,0.429574,0.382526,0.306203,0.333333,0.22619,0,0.012665,0.000817,0.052632
